name,year,country,scoring,drive_distance,gir_pct,sg_p,sg_ttg,sg_t,top_10,win
Lee Hodges,2022,USA,70.889,300.3,69.12,-0.245,0.377,0.132,2,0
Lee Janzen,2007,USA,71.715,288.0,64.32,-0.226,-0.382,-0.609,0,0
Lee Janzen,2008,USA,71.429,283.9,64.39,0.094,-0.384,-0.291,1,0
Lee Janzen,2009,USA,70.902,282.0,64.05,0.262,0.023,0.285,2,0
Lee Janzen,2010,USA,71.194,287.7,67.68,-0.302,0.101,-0.199,1,0
Lee Janzen,2011,USA,71.525,290.1,63.1,0.17,-0.613,-0.443,0,0
Lee Westwood,2012,ENG,70.084,298.1,69.75,-0.359,1.143,0.784,7,0
Lee Westwood,2013,ENG,70.158,290.3,65.22,-0.484,1.088,0.604,6,0
Lee Westwood,2014,ENG,70.738,292.3,63.69,0.151,0.495,0.646,2,0
Lee Westwood,2015,ENG,70.484,300.0,66.45,0.595,0.283,0.879,1,0
Lee Westwood,2021,ENG,71.054,294.1,64.78,0.069,0.202,0.271,2,0
Lee Williams,2013,USA,71.792,275.6,61.67,-0.427,-0.364,-0.79,0,0
Leif Olson,2009,USA,72.52,296.5,61.11,-0.24,-1.376,-1.616,1,0
Louis Oosthuizen,2012,RSA,69.707,299.5,68.78,-0.004,0.98,0.976,5,0
Louis Oosthuizen,2014,RSA,70.852,300.5,66.43,-0.429,0.212,-0.217,1,0
Louis Oosthuizen,2015,RSA,70.16,298.8,68.28,-0.22,0.825,0.605,6,0
Louis Oosthuizen,2016,RSA,70.327,294.0,68.15,-0.021,0.857,0.836,3,0
Louis Oosthuizen,2017,RSA,70.22,296.3,65.23,0.53,0.705,1.234,4,0
Louis Oosthuizen,2018,RSA,70.157,299.8,65.74,-0.026,0.548,0.521,3,0
Louis Oosthuizen,2019,RSA,70.259,296.3,66.84,0.169,0.608,0.777,5,0
Louis Oosthuizen,2020,RSA,70.493,300.1,65.28,0.258,-0.318,-0.06,2,0
Louis Oosthuizen,2021,RSA,69.714,297.8,67.64,0.764,0.835,1.599,8,0
Lucas Glover,2007,USA,70.417,295.4,66.27,0.113,0.619,0.731,3,0
Lucas Glover,2008,USA,70.544,298.4,65.38,-0.104,0.535,0.431,2,0
Lucas Glover,2009,USA,69.97,297.4,65.65,0.149,0.619,0.768,6,1
Lucas Glover,2010,USA,70.949,295.7,67.42,-0.115,0.416,0.297,3,0
Lucas Glover,2011,USA,70.445,294.6,65.92,0.236,0.206,0.442,1,1
Lucas Glover,2013,USA,71.577,293.7,66.41,-0.851,0.765,-0.086,2,0
Lucas Glover,2014,USA,72.233,300.6,67.0,-1.475,0.539,-0.936,0,0
Lucas Glover,2015,USA,71.291,296.9,70.46,-1.351,1.17,-0.181,0,0
Lucas Glover,2016,USA,70.534,298.3,71.63,-0.192,0.764,0.572,2,0
Lucas Glover,2017,USA,70.139,298.6,69.94,-0.026,0.944,0.918,4,0
Lucas Glover,2018,USA,71.066,297.7,67.12,-0.186,0.462,0.276,1,0
Lucas Glover,2019,USA,70.083,296.1,68.15,0.164,0.812,0.976,7,0
Lucas Glover,2020,USA,71.12,301.6,68.74,-0.356,0.44,0.085,1,0
Lucas Glover,2021,USA,70.861,294.9,66.72,-0.141,0.501,0.36,4,0
Lucas Glover,2022,USA,71.27,297.5,68.28,-0.568,0.373,-0.195,2,0
Lucas Herbert,2022,AUS,71.179,307.3,57.82,0.853,-1.132,-0.28,2,0
Luke Donald,2007,ENG,70.118,278.4,63.18,0.438,0.489,0.927,5,0
Luke Donald,2009,ENG,70.012,275.7,63.01,0.934,0.135,1.069,6,0
Luke Donald,2010,ENG,69.85,277.0,65.28,0.87,0.619,1.493,7,0
Luke Donald,2011,ENG,68.861,284.1,67.33,0.87,1.408,2.278,14,2
Luke Donald,2012,ENG,69.687,280.1,64.96,0.818,0.824,1.641,8,1
Luke Donald,2013,ENG,69.793,278.1,62.16,0.528,0.752,1.279,5,0
Luke Donald,2014,ENG,70.735,278.1,63.0,0.517,0.173,0.69,3,0
Luke Donald,2015,ENG,70.555,277.0,65.57,0.289,0.295,0.584,2,0
Luke Donald,2016,ENG,70.918,282.9,64.61,0.148,0.23,0.378,2,0
Luke Donald,2017,ENG,70.831,278.5,61.92,0.704,-0.657,0.047,1,0
Luke Guthrie,2013,USA,71.139,283.5,63.62,-0.205,0.219,0.015,2,0
Luke Guthrie,2014,USA,70.638,287.6,63.53,0.19,0.109,0.299,2,0
Luke Guthrie,2015,USA,71.211,283.9,63.75,0.11,-0.147,-0.037,1,0
Luke Guthrie,2016,USA,71.416,289.3,63.13,0.404,-0.847,-0.444,1,0
Luke List,2013,USA,72.444,306.3,62.39,-0.267,-1.077,-1.344,0,0
Luke List,2016,USA,70.754,306.9,67.17,-0.273,0.709,0.436,2,0
Luke List,2017,USA,70.428,311.5,69.1,-0.426,1.117,0.691,3,0
Luke List,2018,USA,70.229,314.6,68.36,-0.467,1.337,0.87,5,0
Luke List,2019,USA,71.223,313.3,65.43,-0.28,0.482,0.202,4,0
Luke List,2020,USA,71.048,307.8,69.48,-0.504,0.805,0.301,1,0
Luke List,2021,USA,71.02,312.7,68.41,-0.626,0.892,0.266,5,0
Luke List,2022,USA,70.679,314.8,69.72,-0.895,1.371,0.476,3,0
Mackenzie Hughes,2017,CAN,71.044,294.3,64.74,0.492,-0.32,0.172,2,0
Mackenzie Hughes,2019,CAN,70.907,297.2,65.28,-0.014,-0.03,-0.044,2,0
Mackenzie Hughes,2020,CAN,70.589,298.7,63.41,0.681,-0.289,0.392,4,0
Mackenzie Hughes,2021,CAN,71.018,293.5,64.44,0.483,-0.572,-0.088,4,0
Mackenzie Hughes,2022,CAN,70.64,298.0,62.8,0.509,-0.207,0.302,3,0
Marc Leishman,2009,AUS,70.587,298.6,67.18,0.141,0.212,0.353,3,0
Marc Leishman,2010,AUS,70.769,295.0,66.67,-0.146,0.563,0.418,2,0
Marc Leishman,2011,AUS,70.948,296.0,64.43,-0.099,0.125,0.026,2,0
Marc Leishman,2012,AUS,70.831,289.4,62.76,-0.331,0.543,0.212,2,1
Marc Leishman,2013,AUS,70.532,286.6,65.08,0.08,0.237,0.318,4,0
Marc Leishman,2014,AUS,70.152,297.6,65.21,-0.017,0.766,0.749,6,0
Marc Leishman,2015,AUS,70.569,294.8,65.62,-0.02,0.322,0.302,4,0
Marc Leishman,2016,AUS,70.554,295.0,65.31,0.252,0.258,0.51,2,0
Marc Leishman,2017,AUS,69.468,298.6,67.04,0.356,1.066,1.422,7,0
Marc Leishman,2018,AUS,70.26,298.5,66.67,0.126,0.498,0.624,6,0
Marc Leishman,2019,AUS,70.434,296.2,67.21,0.302,0.531,0.833,7,0
Marc Leishman,2020,AUS,71.186,295.8,61.48,-0.26,0.021,-0.239,3,0
Marc Leishman,2021,AUS,71.303,293.8,65.72,0.19,-0.138,0.052,4,0
Marc Leishman,2022,AUS,70.511,307.1,66.36,0.507,0.277,0.784,3,0
Marc Turnesa,2008,USA,71.165,285.1,63.45,0.789,-0.606,0.183,2,1
Marc Turnesa,2009,USA,72.177,279.5,62.99,0.041,-1.203,-1.162,0,0
Marc Turnesa,2011,USA,71.533,282.8,65.6,0.219,-0.585,-0.365,1,0
Marco Dawson,2007,USA,71.336,289.8,63.62,0.103,-0.107,-0.004,1,0
Marco Dawson,2008,USA,71.29,286.1,60.91,-0.042,-0.365,-0.407,2,0
Marco Dawson,2012,USA,72.304,285.9,62.76,-0.235,-0.98,-1.215,0,0
Mark Anderson,2012,USA,71.692,295.7,63.85,-0.133,-0.742,-0.875,1,0
Mark Anderson,2017,USA,71.5,283.8,65.6,-0.016,-0.309,-0.325,1,0
Mark Brooks,2007,USA,71.783,275.2,64.85,-0.211,-0.5,-0.712,0,0
Mark Brooks,2009,USA,71.606,269.2,63.95,0.003,-0.771,-0.767,1,0
Mark Calcavecchia,2007,USA,70.579,290.2,64.11,-0.213,0.717,0.504,6,1
Mark Calcavecchia,2008,USA,71.285,283.1,64.39,-0.53,0.597,0.067,2,0
Mark Calcavecchia,2009,USA,71.455,286.1,65.51,-0.259,-0.216,-0.475,3,0
Mark Calcavecchia,2010,USA,72.222,281.0,65.48,-0.871,-0.126,-0.996,0,0
Mark Hensby,2007,AUS,71.408,287.0,63.37,0.204,-0.47,-0.267,1,0
Mark Hensby,2008,AUS,72.032,289.4,64.08,0.022,-0.542,-0.52,1,0
Mark Hubbard,2015,USA,71.227,278.5,66.81,-0.102,-0.281,-0.383,0,0
Mark Hubbard,2016,USA,71.362,280.2,63.52,0.272,-0.487,-0.216,0,0
Mark Hubbard,2017,USA,71.871,282.7,65.39,-0.2,-0.502,-0.702,0,0
Mark Hubbard,2020,USA,70.414,290.1,66.67,0.413,0.095,0.508,3,0
Mark Hubbard,2022,USA,70.284,288.3,68.3,0.239,0.361,0.6,2,0
Mark Wilson,2007,USA,70.57,285.3,64.86,0.024,0.443,0.467,3,1
Mark Wilson,2008,USA,70.366,284.6,66.93,0.455,0.156,0.61,5,0
Mark Wilson,2009,USA,70.313,284.3,66.49,0.386,0.167,0.552,3,1
Mark Wilson,2010,USA,71.098,280.6,70.28,0.139,-0.134,0.009,2,0
Mark Wilson,2011,USA,70.526,284.8,66.03,0.233,0.245,0.477,4,2
Mark Wilson,2012,USA,71.375,276.0,64.03,-0.102,-0.143,-0.245,3,1
Mark Wilson,2013,USA,70.916,278.0,66.24,-0.21,0.51,0.3,3,0
Mark Wilson,2014,USA,71.732,279.6,63.25,-0.539,-0.265,-0.804,0,0
Mark Wilson,2015,USA,70.991,279.2,67.84,-0.065,0.092,0.026,3,0
Mark Wilson,2016,USA,71.436,274.7,64.96,-0.155,-0.399,-0.554,0,0
Martin Flores,2010,USA,71.882,300.7,64.79,-0.106,-0.776,-0.883,1,0
Martin Flores,2012,USA,70.538,295.0,63.98,0.656,-0.238,0.419,2,0
Martin Flores,2013,USA,70.676,300.4,65.53,0.08,0.346,0.426,2,0
Martin Flores,2014,USA,71.199,296.0,66.54,-0.144,0.362,0.218,1,0
Martin Flores,2015,USA,70.919,296.8,68.32,-0.216,0.255,0.038,0,0
Martin Flores,2017,USA,70.885,300.6,70.64,0.242,-0.257,-0.015,2,0
Martin Kaymer,2013,GER,70.559,288.4,64.85,0.137,-0.003,0.135,3,0
Martin Kaymer,2014,GER,70.468,294.9,64.58,-0.111,0.355,0.244,4,2
Martin Laird,2008,SCO,71.115,296.6,67.03,0.019,0.166,0.185,3,0
Martin Laird,2009,SCO,71.232,299.9,66.35,0.054,-0.109,-0.055,2,1
Martin Laird,2010,SCO,71.158,296.5,67.83,-0.304,0.448,0.145,4,0
Martin Laird,2011,SCO,70.341,303.0,66.59,0.161,0.835,0.996,6,1
Martin Laird,2012,SCO,70.989,298.2,65.3,0.099,0.449,0.549,3,0
Martin Laird,2013,SCO,71.029,293.4,63.64,-0.127,0.136,0.009,2,1
Martin Laird,2014,SCO,71.436,297.2,66.31,-0.154,0.038,-0.116,1,0
Martin Laird,2015,SCO,70.772,300.5,66.31,0.1,0.206,0.306,3,0
Martin Laird,2016,SCO,70.867,298.5,67.66,0.157,0.14,0.297,3,0
Martin Laird,2017,SCO,70.45,296.9,65.86,0.253,0.576,0.829,5,0
Martin Laird,2018,SCO,70.839,299.0,65.9,0.282,0.189,0.47,3,0
Martin Laird,2019,SCO,70.866,298.9,69.86,0.019,0.204,0.223,4,0
Martin Laird,2021,SCO,71.576,295.9,69.44,-0.343,0.318,-0.025,1,0
Martin Laird,2022,SCO,70.574,298.0,68.77,-0.47,0.86,0.39,1,0
Martin Piller,2011,USA,72.542,292.2,61.02,0.208,-1.559,-1.351,0,0
Martin Piller,2016,USA,71.813,286.6,64.33,0.562,-0.962,-0.4,2,0
Martin Piller,2018,USA,71.929,292.2,60.39,0.119,-1.246,-1.127,2,0
Martin Trainer,2019,FRA,72.343,303.8,60.47,-0.041,-1.39,-1.431,1,0
Martin Trainer,2022,FRA,71.841,305.5,63.53,0.52,-1.405,-0.885,2,0
Mathew Goggin,2007,AUS,70.703,298.7,68.84,-0.018,0.365,0.347,1,0
Mathew Goggin,2008,AUS,70.391,295.9,67.58,0.122,0.704,0.826,5,0
Mathew Goggin,2009,AUS,70.834,291.1,65.62,-0.273,0.26,-0.013,3,0
Mathew Goggin,2010,AUS,71.672,289.3,69.74,-0.377,-0.122,-0.501,1,0
Mathew Goggin,2012,AUS,71.449,290.8,67.3,-0.242,-0.084,-0.327,0,0
Mathias Gr̦nberg,2007,SWE,71.214,301.5,64.5,-0.004,0.001,-0.003,2,0
Mathias Gr̦nberg,2008,SWE,71.644,295.2,62.78,-0.031,-0.443,-0.475,0,0
Mathias Gr̦nberg,2010,SWE,71.614,293.7,66.77,-0.184,-0.099,-0.286,1,0
Matt Bettencourt,2009,USA,71.38,292.9,63.04,0.058,-0.57,-0.512,2,0
Matt Bettencourt,2010,USA,71.575,294.0,60.17,0.368,-0.853,-0.487,1,1
Matt Bettencourt,2011,USA,71.689,288.3,62.1,0.079,-0.845,-0.766,2,0
Matt Bettencourt,2012,USA,72.182,288.2,58.95,-0.201,-1.061,-1.262,1,0
Matt Every,2010,USA,70.986,290.9,64.75,0.24,-0.31,-0.073,1,0
Matt Every,2012,USA,70.789,285.5,66.23,0.096,0.516,0.613,6,0
Matt Every,2013,USA,71.023,288.1,65.54,-0.092,0.385,0.293,4,0
Matt Every,2014,USA,70.722,286.3,63.33,0.733,-0.236,0.497,6,1
Matt Every,2015,USA,72.419,286.6,58.1,0.075,-1.043,-0.968,1,1
Matt Every,2017,USA,72.671,297.7,60.16,-0.272,-1.182,-1.454,0,0
Matt Fitzpatrick,2020,ENG,70.07,294.7,66.05,0.88,0.187,1.067,5,0
Matt Fitzpatrick,2021,ENG,70.512,293.5,64.39,0.367,0.62,0.988,5,0
Matt Fitzpatrick,2022,ENG,69.217,303.8,66.83,0.425,1.368,1.792,10,0
Matt Hendrix,2007,USA,72.369,301.7,64.94,-0.339,-0.878,-1.217,0,0
Matt Jones,2008,AUS,71.265,293.9,62.15,0.031,-0.363,-0.332,2,0
Matt Jones,2009,AUS,70.811,298.0,67.22,0.583,-0.202,0.381,2,0
Matt Jones,2010,AUS,70.605,293.3,65.29,0.509,-0.02,0.495,5,0
Matt Jones,2011,AUS,71.517,293.9,62.36,0.002,-0.379,-0.377,1,0
Matt Jones,2012,AUS,71.367,293.7,64.74,-0.09,-0.467,-0.557,1,0
Matt Jones,2013,AUS,70.245,292.3,66.0,0.145,0.74,0.885,5,0
Matt Jones,2014,AUS,71.021,296.3,63.25,0.142,-0.029,0.113,1,1
Matt Jones,2015,AUS,70.812,296.0,64.05,0.401,0.263,0.664,4,0
Matt Jones,2016,AUS,71.223,294.8,63.96,-0.306,-0.071,-0.376,0,0
Matt Jones,2017,AUS,70.719,302.6,63.1,0.17,0.108,0.278,0,0
Matt Jones,2019,AUS,70.81,294.1,66.6,0.12,0.508,0.628,2,0
Matt Jones,2020,AUS,70.817,297.3,66.23,0.061,-0.19,-0.129,2,0
Matt Jones,2021,AUS,70.665,304.0,65.74,0.273,0.007,0.28,3,0
Matt Jones,2022,AUS,70.879,306.5,65.57,-0.447,0.841,0.394,2,0
Matt Kuchar,2007,USA,70.703,277.1,64.95,0.041,0.369,0.41,2,0
Matt Kuchar,2008,USA,70.5,275.0,63.89,0.175,0.379,0.554,5,0
Matt Kuchar,2009,USA,70.112,283.2,64.23,0.698,0.461,1.158,5,1
Matt Kuchar,2010,USA,69.606,286.9,69.36,0.648,0.827,1.461,11,1
Matt Kuchar,2011,USA,69.515,286.2,66.98,0.379,1.161,1.54,9,0
Matt Kuchar,2012,USA,69.477,286.2,65.38,0.472,0.91,1.382,9,1
Matt Kuchar,2013,USA,69.561,284.9,65.84,0.398,0.999,1.398,8,2
Matt Kuchar,2014,USA,69.416,283.8,66.92,0.457,1.117,1.573,11,1
Matt Kuchar,2015,USA,70.04,288.5,66.55,0.316,0.817,1.133,7,0
Matt Kuchar,2016,USA,69.844,285.8,67.82,0.381,0.932,1.314,10,0
Matt Kuchar,2017,USA,69.806,285.4,66.73,0.332,0.84,1.173,9,0
Matt Kuchar,2018,USA,70.461,288.0,66.81,0.348,0.228,0.576,4,0
Matt Kuchar,2019,USA,69.916,289.5,69.38,0.302,0.76,1.062,8,0
Matt Kuchar,2020,USA,70.312,282.9,64.98,0.687,-0.01,0.677,1,0
Matt Kuchar,2021,USA,71.25,287.8,65.49,0.104,-0.095,0.009,1,0
Matt Kuchar,2022,USA,70.291,287.9,63.93,0.544,0.212,0.756,3,0
Matt McQuillan,2011,CAN,71.635,285.4,62.63,0.436,-0.52,-0.084,3,0
Matt Wallace,2020,ENG,71.206,301.7,63.64,0.027,0.004,0.031,1,0
Matt Wallace,2021,ENG,70.594,298.4,63.94,0.112,0.763,0.875,2,0
Matt Wallace,2022,ENG,71.4,303.7,65.97,-0.003,-0.681,-0.685,2,0
Matt Weibring,2009,USA,70.825,288.7,65.63,-0.105,0.236,0.13,1,0
Matthew Wolff,2020,USA,70.726,311.6,66.82,0.123,0.369,0.491,2,0
Matthew Wolff,2021,USA,71.333,315.9,64.95,0.141,-0.309,-0.168,2,0
Matthew Wolff,2022,USA,71.375,318.4,62.17,0.423,-0.683,-0.259,2,0
Matthias Schwab,2022,AUT,70.598,293.8,68.65,0.118,0.143,0.261,3,0
Maverick McNealy,2020,USA,70.79,296.6,65.86,0.663,-0.419,0.244,3,0
Maverick McNealy,2021,USA,70.764,298.7,66.52,0.118,0.115,0.233,2,0
Maverick McNealy,2022,USA,70.282,307.4,66.79,0.454,0.229,0.683,4,0
Max Homa,2015,USA,71.763,294.2,62.99,-0.11,-0.619,-0.729,1,0
Max Homa,2019,USA,71.11,300.2,65.14,-0.006,0.087,0.082,2,0
Max Homa,2020,USA,70.942,300.6,64.6,0.14,0.14,0.279,4,0
Max Homa,2021,USA,70.745,300.8,63.89,-0.043,0.371,0.327,5,0
Max Homa,2022,USA,69.972,306.3,65.99,0.369,0.975,1.343,5,0
Max McGreevy,2022,USA,71.556,289.8,63.58,-0.129,-0.533,-0.662,2,0
Michael Allen,2007,USA,71.077,293.0,66.59,-0.035,0.129,0.094,2,0
Michael Allen,2008,USA,70.864,286.8,66.67,-0.002,0.455,0.454,3,0
Michael Allen,2009,USA,70.815,289.1,67.23,-0.048,0.515,0.467,1,0
Michael Boyd,2007,USA,72.095,278.7,63.06,0.072,-0.933,-0.861,0,0
Michael Bradley,2010,USA,71.498,281.5,68.65,-0.084,-0.31,-0.392,0,0
Michael Bradley,2011,USA,70.877,290.7,67.62,-0.196,0.11,-0.086,1,1
Michael Bradley,2012,USA,72.059,284.5,65.35,-0.189,-0.765,-0.954,0,0
Michael Bradley,2013,USA,72.345,285.3,66.13,-0.45,-0.869,-1.319,0,0
Michael Connell,2010,USA,70.9,281.3,66.94,0.337,-0.195,0.142,2,0
Michael Connell,2011,USA,71.326,279.5,63.82,-0.097,-0.327,-0.425,0,0
Michael Gligic,2021,CAN,71.614,299.0,66.53,0.384,-0.722,-0.338,1,0
Michael Gligic,2022,CAN,71.296,301.2,67.29,-0.084,-0.017,-0.101,1,0
Michael Kim,2016,USA,71.203,284.3,62.96,0.277,-0.366,-0.089,0,0
Michael Kim,2017,USA,70.707,289.6,65.68,0.229,0.017,0.247,1,0
Michael Kim,2018,USA,71.662,289.9,60.63,0.259,-1.262,-1.003,1,0
Michael Letzig,2008,USA,70.792,291.1,63.29,-0.082,0.467,0.385,5,0
Michael Letzig,2009,USA,70.708,293.8,64.43,0.096,0.287,0.383,2,0
Michael Letzig,2010,USA,70.951,289.7,67.92,-0.071,0.112,0.029,1,0
Michael Putnam,2007,USA,71.215,294.5,67.03,-0.166,-0.009,-0.175,0,0
Michael Putnam,2011,USA,70.989,297.2,64.37,0.423,-0.585,-0.162,0,0
Michael Putnam,2014,USA,70.905,293.0,67.05,-0.409,0.517,0.108,1,0
Michael Putnam,2015,USA,71.156,288.8,70.13,-0.526,0.373,-0.153,0,0
Michael Sim,2007,AUS,71.219,291.1,64.53,0.298,-0.258,0.04,1,0
Michael Sim,2010,AUS,70.896,283.3,65.34,0.518,-0.283,0.235,3,0
Michael Thompson,2011,USA,70.942,291.0,65.3,0.448,-0.499,-0.052,2,0
Michael Thompson,2012,USA,70.718,283.4,63.26,0.355,-0.25,0.106,3,0
Michael Thompson,2013,USA,71.298,279.4,61.78,-0.12,-0.391,-0.511,3,1
Michael Thompson,2014,USA,71.194,289.2,65.69,0.466,-0.317,0.149,1,0
Michael Thompson,2015,USA,71.23,289.3,65.43,0.153,-0.349,-0.195,1,0
Michael Thompson,2016,USA,71.204,291.4,66.18,-0.213,0.141,-0.072,1,0
Michael Thompson,2017,USA,71.207,284.8,63.69,0.84,-1.013,-0.173,1,0
Michael Thompson,2019,USA,70.662,288.4,65.73,0.339,0.087,0.426,4,0
Michael Thompson,2020,USA,71.061,288.4,64.96,0.181,-0.354,-0.173,2,0
Michael Thompson,2021,USA,71.215,288.1,65.54,0.062,-0.125,-0.063,1,0
Michael Thompson,2022,USA,71.07,287.9,64.09,0.146,-0.257,-0.11,2,0
Miguel Angel Carballo,2012,ARG,71.918,289.5,64.79,-0.294,-0.876,-1.17,0,0
Miguel Angel Carballo,2017,ARG,72.363,288.1,64.91,-0.32,-1.038,-1.358,0,0
Mike Weir,2007,CAN,70.151,289.3,63.03,-0.294,1.005,0.711,4,1
Mike Weir,2008,CAN,70.144,284.8,64.62,0.169,0.758,0.926,8,0
Mike Weir,2009,CAN,70.228,279.3,63.03,0.469,0.311,0.78,6,0
Mike Weir,2010,CAN,71.571,273.9,57.89,-0.018,-0.221,-0.241,1,0
Mike Weir,2013,CAN,71.643,270.5,56.9,0.288,-1.059,-0.771,0,0
Mike Weir,2014,CAN,71.789,271.2,57.44,0.256,-0.882,-0.626,1,0
Mito Pereira,2022,CHI,70.216,303.9,69.6,0.012,1.099,1.111,3,0
Morgan Hoffmann,2013,USA,70.613,295.4,64.67,0.193,0.125,0.318,3,0
Morgan Hoffmann,2014,USA,70.899,295.4,62.74,0.506,-0.472,0.034,2,0
Morgan Hoffmann,2015,USA,70.988,296.1,61.11,0.232,-0.035,0.196,2,0
Morgan Hoffmann,2016,USA,71.372,294.4,63.27,0.208,-0.324,-0.116,1,0
Morgan Hoffmann,2017,USA,71.107,293.9,63.57,0.078,-0.138,-0.06,1,0
Nate Lashley,2019,USA,70.692,289.6,67.48,0.304,0.219,0.523,2,0
Nate Lashley,2020,USA,71.384,287.0,64.85,0.201,-0.522,-0.321,2,0
Nate Lashley,2021,USA,71.302,292.4,65.5,-0.217,-0.207,-0.423,2,0
Nate Lashley,2022,USA,70.902,295.2,67.69,0.206,0.084,0.29,1,0
Nate Smith,2011,USA,71.833,281.2,61.57,0.411,-1.293,-0.883,0,0
Nathan Green,2007,AUS,70.644,284.3,61.9,0.241,0.022,0.263,2,0
Nathan Green,2008,AUS,71.133,283.7,59.82,0.539,-0.544,-0.006,1,0
Nathan Green,2009,AUS,71.185,283.5,62.89,0.375,-0.472,-0.097,1,1
Nathan Green,2010,AUS,71.421,279.5,63.18,0.339,-0.592,-0.254,1,0
Nathan Green,2011,AUS,71.298,285.0,62.34,0.108,-0.501,-0.394,0,0
Nathan Green,2012,AUS,70.991,283.8,66.92,0.248,-0.348,-0.1,1,0
Nicholas Lindheim,2017,USA,72.205,287.1,65.67,0.336,-1.621,-1.285,0,0
Nicholas Lindheim,2018,USA,71.344,293.5,68.04,0.355,-0.678,-0.323,1,0
Nicholas Thompson,2008,USA,71.039,295.4,63.14,-0.413,0.295,-0.118,6,0
Nicholas Thompson,2009,USA,71.336,294.8,67.08,-0.468,0.366,-0.102,1,0
Nicholas Thompson,2010,USA,71.815,289.2,67.86,-0.885,0.011,-0.875,1,0
Nicholas Thompson,2013,USA,70.92,291.6,67.85,-0.281,0.505,0.225,2,0
Nicholas Thompson,2014,USA,71.657,287.0,66.67,-0.622,0.105,-0.517,1,0
Nicholas Thompson,2015,USA,71.396,286.0,68.6,-0.493,-0.219,-0.712,1,0
Nick Flanagan,2008,AUS,71.789,291.8,63.99,-0.291,-0.505,-0.796,1,0
Nick Hardy,2022,USA,70.845,305.7,68.74,0.175,-0.059,0.115,1,0
Nick O'Hern,2007,AUS,70.63,279.3,60.21,-0.057,0.227,0.17,3,0
Nick O'Hern,2008,AUS,70.283,274.9,64.38,0.348,0.536,0.884,4,0
Nick O'Hern,2009,AUS,70.429,277.0,66.73,0.006,0.316,0.322,2,0
Nick O'Hern,2011,AUS,70.8,276.3,66.67,-0.056,0.518,0.462,4,0
Nick O'Hern,2012,AUS,71.579,268.9,63.29,-0.392,-0.096,-0.489,1,0
Nick Taylor,2015,CAN,71.716,292.3,64.41,0.112,-0.489,-0.377,1,1
Nick Taylor,2016,CAN,71.281,296.2,65.82,-0.154,0.086,-0.068,1,0
Nick Taylor,2017,CAN,70.817,291.6,66.14,-0.191,0.342,0.151,4,0
Nick Taylor,2018,CAN,71.269,292.7,67.65,-0.312,0.077,-0.235,2,0
Nick Taylor,2019,CAN,70.697,292.1,67.26,0.33,0.122,0.452,1,0
Nick Taylor,2020,CAN,70.607,296.6,66.95,-0.043,0.116,0.073,2,0
Nick Taylor,2021,CAN,71.344,294.0,65.62,0.165,-0.198,-0.033,1,0
Nick Watney,2007,USA,70.789,301.4,66.48,-0.198,0.454,0.256,3,1
Nick Watney,2008,USA,70.789,302.9,68.23,-0.066,0.518,0.452,1,0
Nick Watney,2009,USA,70.071,305.3,66.09,0.237,0.876,1.113,4,1
Nick Watney,2010,USA,70.291,296.5,69.63,0.09,0.806,0.915,8,0
Nick Watney,2011,USA,69.518,301.9,66.88,0.546,1.165,1.712,10,2
Nick Watney,2012,USA,70.577,296.8,66.43,-0.028,0.563,0.536,5,1
Nick Watney,2013,USA,70.78,291.2,68.48,0.006,0.506,0.512,4,0
Nick Watney,2014,USA,70.756,295.8,67.33,-0.075,0.687,0.613,2,0
Nick Watney,2015,USA,70.68,294.0,67.34,-0.403,0.661,0.258,3,0
Nick Watney,2017,USA,70.685,300.9,66.43,-0.113,0.284,0.171,1,0
Nick Watney,2018,USA,70.862,307.5,67.96,0.2,0.143,0.343,1,0
Nick Watney,2019,USA,70.908,301.7,68.61,0.012,0.121,0.133,3,0
Nick Watney,2020,USA,70.902,302.3,70.2,0.132,0.145,0.276,1,0
Nick Watney,2022,USA,72.038,301.2,66.81,-0.186,-0.728,-0.914,1,0
Nicolas Colsaerts,2013,BEL,71.088,305.7,66.78,-0.579,0.311,-0.268,3,0
Olin Browne,2008,USA,71.584,272.1,65.63,-0.422,-0.386,-0.807,0,0
Ollie Schniederjans,2017,USA,70.704,300.7,66.03,-0.019,0.402,0.383,5,0
Ollie Schniederjans,2018,USA,70.641,301.4,62.77,0.325,-0.071,0.254,3,0
Omar Uresti,2008,USA,71.266,274.9,65.16,-0.52,0.416,-0.104,0,0
Omar Uresti,2010,USA,71.579,272.0,68.22,-0.757,0.243,-0.512,1,0
Oscar Fraustro,2015,MEX,72.08,289.5,63.17,-0.283,-1.034,-1.316,1,0
Padraig Harrington,2007,IRL,69.822,293.2,60.3,0.26,0.666,0.926,3,1
Padraig Harrington,2008,IRL,69.277,296.3,60.67,-0.054,0.959,0.905,6,2
Padraig Harrington,2009,IRL,70.229,285.8,61.2,0.477,0.733,1.21,6,0
Padraig Harrington,2010,IRL,70.174,292.1,61.9,0.267,0.799,1.063,5,0
Padraig Harrington,2011,IRL,70.809,294.7,64.12,0.237,0.007,0.245,3,0
Padraig Harrington,2012,IRL,69.736,293.6,62.17,-0.02,0.908,0.888,3,0
Padraig Harrington,2013,IRL,71.017,288.3,60.88,-0.131,0.042,-0.089,3,0
